topics, num_imgs, num_hrefs, kw_avg_avg, data_channel_is_tech, data_channel_is_other, shares
Technology,9.0,11.0,3092.65568805,1.0,0.0,1800
Lifestyle,1.0,6.0,3872.71613377,0.0,0.0,1200
Other,0.0,0.0,4233.49081509,0.0,1.0,25200
World,1.0,33.0,1203.70035572,0.0,0.0,2500
Business,1.0,5.0,2893.48194573,0.0,0.0,2000
World,1.0,5.0,3650.31040679,0.0,0.0,2900
World,1.0,2.0,1899.33053494,0.0,0.0,788
Other,13.0,26.0,4878.31553624,0.0,1.0,3000
Lifestyle,16.0,46.0,3675.64332211,0.0,0.0,2400
Business,1.0,20.0,1849.79312162,0.0,0.0,1000
Other,0.0,0.0,6090.50720252,0.0,1.0,1100
Entertainment,2.0,1.0,1703.82231425,0.0,0.0,1100
World,1.0,2.0,1951.60982318,0.0,0.0,653
Other,0.0,0.0,4751.00516265,0.0,1.0,924
World,2.0,33.0,2307.64228917,0.0,0.0,1200
Business,1.0,8.0,2476.7673375,0.0,0.0,1600
World,0.0,1.0,1698.28129275,0.0,0.0,864
Business,1.0,27.0,2908.9450838,0.0,0.0,3100
Lifestyle,3.0,38.0,4300.74473569,0.0,0.0,1200
World,1.0,11.0,3008.48475154,0.0,0.0,1100
Technology,0.0,5.0,2838.42119538,1.0,0.0,3200
Entertainment,0.0,1.0,2949.20007617,0.0,0.0,1000
Technology,1.0,11.0,2500.1493307,1.0,0.0,2200
Technology,1.0,10.0,2830.23563785,1.0,0.0,1100
Entertainment,1.0,10.0,3380.40010206,0.0,0.0,616
Business,1.0,2.0,2888.84876398,0.0,0.0,2000
World,8.0,24.0,1973.13220817,0.0,0.0,923
World,2.0,10.0,2536.31566233,0.0,0.0,988
World,6.0,6.0,1865.31175375,0.0,0.0,836
Entertainment,3.0,6.0,2364.02091638,0.0,0.0,1500
Business,2.0,9.0,1840.04193617,0.0,0.0,1700
Entertainment,0.0,4.0,3462.62487792,0.0,0.0,978
Technology,19.0,6.0,3014.86463382,1.0,0.0,1900
World,2.0,7.0,2217.82141167,0.0,0.0,723
Entertainment,2.0,7.0,2621.38461697,0.0,0.0,1400
World,1.0,4.0,2087.96510652,0.0,0.0,1300
World,1.0,6.0,2507.88731827,0.0,0.0,1200
World,1.0,6.0,1686.19429906,0.0,0.0,1100
Other,4.0,5.0,4078.01952138,0.0,1.0,69000
Entertainment,2.0,5.0,3223.02185176,0.0,0.0,17800
World,1.0,6.0,1673.90075082,0.0,0.0,2600
Entertainment,1.0,11.0,4228.61008735,0.0,0.0,868
World,14.0,2.0,2581.96593648,0.0,0.0,843
World,1.0,11.0,2775.63263181,0.0,0.0,725
World,1.0,8.0,2044.20764294,0.0,0.0,1100
World,1.0,8.0,1533.1557322,0.0,0.0,1100
Other,2.0,5.0,3815.85940663,0.0,1.0,598
Other,1.0,6.0,3087.07361166,0.0,1.0,1300
Technology,6.0,9.0,3443.70049697,1.0,0.0,1700
Business,1.0,9.0,2326.65978073,0.0,0.0,7000
Entertainment,2.0,8.0,2960.86601619,0.0,0.0,687
Entertainment,1.0,1.0,3910.18589374,0.0,0.0,600
World,0.0,2.0,1515.74820794,0.0,0.0,863
Other,16.0,16.0,4675.4716619,0.0,1.0,1200
Other,1.0,38.0,4969.21214689,0.0,1.0,7900
Technology,1.0,15.0,2348.47032919,1.0,0.0,1600
Other,0.0,0.0,4713.39767605,0.0,1.0,1900
Lifestyle,5.0,2.0,2798.03016739,0.0,0.0,1200
World,1.0,4.0,2522.26089641,0.0,0.0,121
Entertainment,1.0,7.0,3704.8056952,0.0,0.0,749
Business,0.0,4.0,3766.66958489,0.0,0.0,2100
Technology,2.0,10.0,2912.07309813,1.0,0.0,1500
Other,11.0,6.0,4754.19249687,0.0,1.0,5400
Entertainment,1.0,4.0,2433.36403631,0.0,0.0,3900
Social Media,1.0,8.0,3936.47955941,0.0,0.0,1400
Technology,5.0,2.0,2844.3847712,1.0,0.0,1700
Entertainment,0.0,2.0,3915.76147878,0.0,0.0,2000
Other,0.0,0.0,4894.87077553,0.0,1.0,2000
World,1.0,8.0,2875.13306994,0.0,0.0,1400
Other,0.0,0.0,4535.61600334,0.0,1.0,701
Other,0.0,0.0,3896.26544524,0.0,1.0,474
Technology,1.0,3.0,3059.67950245,1.0,0.0,2500
Entertainment,1.0,2.0,2340.25743886,0.0,0.0,696
Entertainment,12.0,32.0,2641.74805104,0.0,0.0,808
World,1.0,14.0,3339.43169147,0.0,0.0,2900
World,2.0,7.0,2626.8425233,0.0,0.0,868
World,1.0,2.0,2368.56997229,0.0,0.0,638
Business,7.0,2.0,2212.9507277,0.0,0.0,778
World,1.0,2.0,2384.41995936,0.0,0.0,622
World,2.0,27.0,1901.04201209,0.0,0.0,482
Business,1.0,7.0,2830.23399497,0.0,0.0,1900
Other,0.0,0.0,4098.4729251,0.0,1.0,3200
Technology,8.0,15.0,2470.62742664,1.0,0.0,1700
World,1.0,11.0,1680.66201732,0.0,0.0,2200
Lifestyle,0.0,30.0,4464.50335185,0.0,0.0,1200
Other,1.0,3.0,4263.78110085,0.0,1.0,1100
Technology,1.0,6.0,2752.33586376,1.0,0.0,1000
World,2.0,17.0,2148.96212122,0.0,0.0,867
Business,0.0,1.0,2725.67699769,0.0,0.0,380
World,3.0,13.0,1973.1232078,0.0,0.0,853
Other,0.0,0.0,4627.51105163,0.0,1.0,846
Other,0.0,0.0,4022.50253276,0.0,1.0,3800
Business,1.0,8.0,2301.49781547,0.0,0.0,1100
Other,0.0,0.0,8023.28607835,0.0,1.0,3500
Business,2.0,13.0,3714.32596903,0.0,0.0,1400
Entertainment,7.0,24.0,3061.21230933,0.0,0.0,1100
World,1.0,2.0,10165.4273822,0.0,0.0,715
Other,1.0,4.0,3840.90761247,0.0,1.0,3800
Social Media,1.0,6.0,3132.87921773,0.0,0.0,1500
Social Media,1.0,27.0,3670.99691604,0.0,0.0,2900
Other,12.0,14.0,6057.30085847,0.0,1.0,1900
Lifestyle,13.0,0.0,3965.13593175,0.0,0.0,3100
Entertainment,26.0,9.0,3218.36071219,0.0,0.0,2600
Other,0.0,6.0,4569.40537679,0.0,1.0,1000
Business,3.0,5.0,3063.02866833,0.0,0.0,1200
Business,1.0,2.0,3046.69113416,0.0,0.0,1400
Entertainment,0.0,0.0,2658.72903192,0.0,0.0,892
Entertainment,1.0,11.0,2729.45933185,0.0,0.0,731
Lifestyle,2.0,5.0,2979.10704424,0.0,0.0,1600
Social Media,3.0,11.0,3743.44822323,0.0,0.0,3300
Business,1.0,7.0,2359.07852401,0.0,0.0,1500
World,6.0,1.0,1904.67345664,0.0,0.0,2000
World,3.0,7.0,2941.88257379,0.0,0.0,25300
Technology,12.0,10.0,2947.40390525,1.0,0.0,1100
Other,0.0,0.0,4748.88789516,0.0,1.0,1200
World,1.0,4.0,2517.91778299,0.0,0.0,1000
Entertainment,1.0,4.0,2588.92356215,0.0,0.0,789
Business,1.0,3.0,2679.40248892,0.0,0.0,1100
Other,0.0,9.0,4719.34437432,0.0,1.0,3000
Business,1.0,22.0,3539.78985229,0.0,0.0,1400
Other,0.0,0.0,5393.22142014,0.0,1.0,1800
Business,0.0,6.0,2203.74152547,0.0,0.0,1600
Technology,3.0,4.0,2571.05616049,1.0,0.0,3300
Business,1.0,9.0,2485.00320813,0.0,0.0,1600
Entertainment,5.0,1.0,3161.52492283,0.0,0.0,2700
World,5.0,13.0,2966.63739029,0.0,0.0,807
Other,0.0,0.0,4008.92706272,0.0,1.0,642
Other,12.0,26.0,3721.51603827,0.0,1.0,1500
World,3.0,24.0,1845.90093066,0.0,0.0,982
Technology,5.0,3.0,3561.4802884,1.0,0.0,1100
Entertainment,0.0,4.0,4116.41379395,0.0,0.0,995
Business,1.0,9.0,1579.22144216,0.0,0.0,993
Entertainment,1.0,5.0,1794.833872,0.0,0.0,854
Entertainment,18.0,25.0,2832.4649399,0.0,0.0,1100
World,1.0,9.0,2240.38614656,0.0,0.0,871
World,1.0,10.0,2250.7555582,0.0,0.0,728
Other,1.0,0.0,5935.08506158,0.0,1.0,1200
Other,5.0,6.0,4147.98603856,0.0,1.0,4000
World,4.0,8.0,3503.99444568,0.0,0.0,12000
Technology,7.0,6.0,2325.70418365,1.0,0.0,973
Entertainment,1.0,8.0,3631.45247694,0.0,0.0,1400
Entertainment,1.0,2.0,3121.68579239,0.0,0.0,935
Entertainment,3.0,5.0,3316.19413992,0.0,0.0,788
Business,1.0,10.0,3527.73542265,0.0,0.0,1600
Business,2.0,8.0,3894.11802234,0.0,0.0,2500
Social Media,1.0,13.0,3622.10985496,0.0,0.0,2400
Social Media,1.0,5.0,3916.40803063,0.0,0.0,2400
World,1.0,15.0,1868.36641471,0.0,0.0,1000
Other,1.0,0.0,5433.01182642,0.0,1.0,7300
World,1.0,13.0,2013.18690588,0.0,0.0,1100
World,2.0,10.0,2809.44964001,0.0,0.0,2000
Entertainment,0.0,6.0,2880.06003226,0.0,0.0,1200
Technology,14.0,8.0,2174.57543045,1.0,0.0,955
Business,1.0,14.0,1745.51764255,0.0,0.0,1300
Business,0.0,4.0,3460.74729072,0.0,0.0,2400
Entertainment,2.0,2.0,3005.79299249,0.0,0.0,1100
World,2.0,5.0,3811.23621157,0.0,0.0,927
Entertainment,3.0,14.0,2880.06003226,0.0,0.0,889
Entertainment,4.0,3.0,4514.93364739,0.0,0.0,928
World,5.0,6.0,2725.69588357,0.0,0.0,1600
Business,1.0,9.0,2342.35026175,0.0,0.0,975
Technology,9.0,5.0,1982.28849598,1.0,0.0,1500
Technology,2.0,8.0,2355.04364529,1.0,0.0,3400
World,4.0,12.0,2320.81659882,0.0,0.0,1000
World,3.0,8.0,3621.91264371,0.0,0.0,1900
Technology,0.0,0.0,2156.90347848,1.0,0.0,1400
Entertainment,0.0,0.0,4293.2278316,0.0,0.0,1100
Technology,1.0,7.0,3234.68947506,1.0,0.0,1800
Entertainment,11.0,28.0,2814.00856158,0.0,0.0,854
Other,0.0,0.0,5154.44747383,0.0,1.0,4500
World,1.0,6.0,2705.26722939,0.0,0.0,1100
Other,0.0,0.0,4946.42453482,0.0,1.0,835
World,1.0,9.0,3878.43124321,0.0,0.0,2200
Technology,3.0,4.0,2841.97401713,1.0,0.0,282
World,0.0,0.0,3551.80305769,0.0,0.0,906
Entertainment,2.0,16.0,3702.15033543,0.0,0.0,5900
World,2.0,13.0,2281.85686311,0.0,0.0,1800
Entertainment,3.0,4.0,3507.1868991,0.0,0.0,2400
Other,1.0,17.0,4870.11625951,0.0,1.0,663
Entertainment,35.0,19.0,3307.26083887,0.0,0.0,1600
Entertainment,1.0,23.0,3332.22417323,0.0,0.0,11600
Other,1.0,65.0,5394.17919718,0.0,1.0,3500
Business,1.0,15.0,3595.82628741,0.0,0.0,2000
Entertainment,0.0,1.0,2424.98743569,0.0,0.0,871
Entertainment,4.0,2.0,2231.60482497,0.0,0.0,922
Business,1.0,12.0,3605.91760284,0.0,0.0,2800
Lifestyle,1.0,2.0,3643.37312167,0.0,0.0,734
Entertainment,2.0,5.0,1573.2612752,0.0,0.0,512
Other,22.0,22.0,4170.53332325,0.0,1.0,1800
Entertainment,1.0,2.0,4434.10739414,0.0,0.0,19900
Business,1.0,5.0,1956.03955335,0.0,0.0,1200
World,1.0,13.0,2400.14505455,0.0,0.0,688
World,5.0,4.0,1671.95232936,0.0,0.0,1600
World,1.0,8.0,2598.59867669,0.0,0.0,1000
Other,0.0,0.0,4635.9700501,0.0,1.0,837
World,4.0,7.0,4329.48536721,0.0,0.0,1300
Other,9.0,17.0,5068.17515977,0.0,1.0,10400
Other,20.0,28.0,4358.49456769,0.0,1.0,821
Technology,3.0,4.0,3230.32902476,1.0,0.0,2400
Technology,1.0,7.0,3272.12886136,1.0,0.0,1400
World,0.0,2.0,3358.42426068,0.0,0.0,2700
Business,1.0,11.0,3398.45843125,0.0,0.0,1400
Other,0.0,0.0,4679.24732204,0.0,1.0,717
Business,0.0,8.0,3061.01649648,0.0,0.0,2000
Technology,3.0,6.0,2647.84656653,1.0,0.0,2400
Entertainment,0.0,2.0,2983.1559853,0.0,0.0,718
World,7.0,0.0,2946.58679082,0.0,0.0,2000
Entertainment,0.0,0.0,3582.99026191,0.0,0.0,2200
Other,0.0,0.0,4132.52322412,0.0,1.0,765
World,1.0,13.0,2030.15323962,0.0,0.0,927
World,1.0,14.0,1932.7227588,0.0,0.0,1000
Business,1.0,10.0,3125.35267274,0.0,0.0,2200
Entertainment,0.0,4.0,2043.03766303,0.0,0.0,1800
Entertainment,2.0,16.0,2809.35144767,0.0,0.0,956
World,1.0,14.0,2368.20192467,0.0,0.0,5000
Social Media,2.0,3.0,3873.57115508,0.0,0.0,5900
Business,1.0,6.0,2181.31471679,0.0,0.0,1000
Other,0.0,0.0,5084.86617889,0.0,1.0,1300
Other,22.0,19.0,4022.46587653,0.0,1.0,2200
Entertainment,0.0,1.0,3973.98269735,0.0,0.0,750
World,1.0,6.0,2927.98110349,0.0,0.0,798
Other,0.0,0.0,4539.47076039,0.0,1.0,1400
World,1.0,5.0,2902.2062206,0.0,0.0,1300
Technology,1.0,4.0,4034.15014204,1.0,0.0,1100
World,1.0,5.0,1656.95455292,0.0,0.0,1000
Entertainment,0.0,3.0,3876.53821707,0.0,0.0,850
World,2.0,7.0,2334.12581127,0.0,0.0,1200
World,1.0,19.0,2212.97954535,0.0,0.0,911
World,1.0,3.0,1710.52200847,0.0,0.0,1000
Other,0.0,4.0,4428.00112562,0.0,1.0,966
Entertainment,7.0,9.0,3874.83657132,0.0,0.0,876
Entertainment,1.0,11.0,3120.12819642,0.0,0.0,1100
Entertainment,1.0,7.0,2393.7763394,0.0,0.0,786
Entertainment,0.0,0.0,3485.0518661,0.0,0.0,2900
Entertainment,1.0,0.0,2715.74014279,0.0,0.0,2100
Other,0.0,0.0,4651.49688738,0.0,1.0,1800
Technology,8.0,11.0,2799.42891351,1.0,0.0,2000
Technology,1.0,6.0,3004.97092615,1.0,0.0,3500
Entertainment,0.0,4.0,2897.00788214,0.0,0.0,1200
Lifestyle,1.0,3.0,5247.67419472,0.0,0.0,808
World,1.0,13.0,1919.94290378,0.0,0.0,1000
World,1.0,3.0,2181.60722455,0.0,0.0,1000
World,1.0,10.0,1926.39918238,0.0,0.0,557
World,2.0,6.0,2654.48900087,0.0,0.0,1000
Business,0.0,0.0,3156.03864424,0.0,0.0,1200
World,1.0,84.0,3484.43261603,0.0,0.0,5900
World,1.0,3.0,2316.05280449,0.0,0.0,828
World,1.0,43.0,2703.42841289,0.0,0.0,866
Business,1.0,3.0,3270.27510951,0.0,0.0,942
Entertainment,1.0,4.0,4135.42881771,0.0,0.0,952
Technology,4.0,13.0,3016.14859396,1.0,0.0,2400
Entertainment,1.0,13.0,2636.94390483,0.0,0.0,853
Entertainment,1.0,1.0,4075.62058539,0.0,0.0,3200
Technology,1.0,3.0,2731.68962478,1.0,0.0,1600
Other,0.0,0.0,5960.56768599,0.0,1.0,11400
World,1.0,5.0,2333.31403274,0.0,0.0,1500
Other,0.0,0.0,4099.8951522,0.0,1.0,3400
Entertainment,1.0,27.0,2876.40862727,0.0,0.0,1300
World,3.0,19.0,2926.72565496,0.0,0.0,1300
Entertainment,13.0,19.0,2961.3382519,0.0,0.0,690
Technology,4.0,6.0,2956.35700195,1.0,0.0,4000
World,1.0,3.0,4532.67482272,0.0,0.0,894
Other,1.0,3.0,3667.58870351,0.0,1.0,3300
World,3.0,6.0,2374.37795338,0.0,0.0,6200
Business,1.0,4.0,2215.48280589,0.0,0.0,3700
World,5.0,5.0,1647.70031756,0.0,0.0,1200
Business,0.0,0.0,5022.95029354,0.0,0.0,820
Other,9.0,0.0,4486.07428643,0.0,1.0,18600
Business,3.0,32.0,3099.39468657,0.0,0.0,2100
World,1.0,8.0,5496.83920645,0.0,0.0,858
Business,1.0,12.0,2950.27204279,0.0,0.0,1200
Business,1.0,6.0,2389.55646013,0.0,0.0,2100
World,1.0,12.0,2280.77627163,0.0,0.0,1100
Other,2.0,2.0,4501.64215915,0.0,1.0,962
Business,3.0,10.0,3362.27708821,0.0,0.0,2800
Other,1.0,12.0,4183.97603159,0.0,1.0,1400
Technology,2.0,10.0,1528.27548517,1.0,0.0,1400
Business,0.0,5.0,3156.54476722,0.0,0.0,1500
Other,1.0,6.0,3986.46246514,0.0,1.0,4400
World,1.0,12.0,2151.15457194,0.0,0.0,1200
World,3.0,17.0,2504.89776764,0.0,0.0,3500
Entertainment,17.0,12.0,3923.07695237,0.0,0.0,4100
Other,12.0,4.0,4994.52515664,0.0,1.0,4600
Other,0.0,3.0,4949.08946959,0.0,1.0,1800
World,10.0,10.0,2943.16460706,0.0,0.0,3600
Entertainment,0.0,0.0,4540.69396515,0.0,0.0,1100
World,17.0,2.0,2109.09483917,0.0,0.0,1000
World,1.0,4.0,2515.97112682,0.0,0.0,939
Other,1.0,6.0,5166.18114798,0.0,1.0,13300
Other,20.0,43.0,4945.11112212,0.0,1.0,1300
Technology,12.0,10.0,2321.32943524,1.0,0.0,1600
World,14.0,0.0,2475.78924964,0.0,0.0,3400
World,1.0,3.0,2677.59351248,0.0,0.0,43
Entertainment,1.0,6.0,4410.49283384,0.0,0.0,1300
World,1.0,9.0,2945.11304271,0.0,0.0,4200
World,1.0,9.0,2700.88028751,0.0,0.0,830
Entertainment,1.0,12.0,2048.32156645,0.0,0.0,1700
World,1.0,1.0,2725.94161962,0.0,0.0,54
Lifestyle,0.0,2.0,2214.25216186,0.0,0.0,1200
World,2.0,5.0,2152.89504511,0.0,0.0,1100
Other,9.0,11.0,5187.59311431,0.0,1.0,1600
World,3.0,4.0,2008.19513436,0.0,0.0,4000
World,1.0,1.0,2467.35610749,0.0,0.0,162
Entertainment,5.0,20.0,3272.58264069,0.0,0.0,10300
Entertainment,10.0,19.0,3409.20152211,0.0,0.0,1800
Entertainment,0.0,9.0,2874.0136955,0.0,0.0,1100
World,3.0,11.0,1928.92277415,0.0,0.0,1800
Lifestyle,12.0,23.0,3821.66180586,0.0,0.0,1600
Entertainment,1.0,8.0,3603.34928254,0.0,0.0,1000
World,1.0,9.0,1831.64817251,0.0,0.0,1500
Technology,6.0,16.0,2691.50021638,1.0,0.0,1600
Other,1.0,0.0,5614.21391369,0.0,1.0,9200
World,12.0,0.0,3536.68418312,0.0,0.0,1900
World,2.0,25.0,2801.92468609,0.0,0.0,1600
Entertainment,12.0,28.0,3417.4374438,0.0,0.0,946
World,0.0,9.0,2878.55347559,0.0,0.0,2200
Other,11.0,24.0,5015.65614548,0.0,1.0,5900
Other,0.0,0.0,7005.3733729,0.0,1.0,4700
Business,4.0,8.0,3557.38643446,0.0,0.0,5500
Entertainment,5.0,5.0,2424.58020971,0.0,0.0,1600
Lifestyle,5.0,2.0,3734.5983387,0.0,0.0,26400
Entertainment,1.0,13.0,2787.1711642,0.0,0.0,1200
World,2.0,14.0,2652.92441392,0.0,0.0,1200
Business,9.0,29.0,4319.12826057,0.0,0.0,3300
Technology,2.0,4.0,2508.30781302,1.0,0.0,3200
Entertainment,2.0,1.0,2628.0731191,0.0,0.0,741
World,1.0,2.0,2063.41530615,0.0,0.0,904
Business,1.0,15.0,3394.62449946,0.0,0.0,1900
Other,0.0,0.0,4835.87838851,0.0,1.0,58400
Technology,1.0,4.0,2676.95253835,1.0,0.0,1700
World,1.0,10.0,2252.26649016,0.0,0.0,91
Other,1.0,14.0,6865.07659341,0.0,1.0,1400
World,0.0,6.0,2645.3784498,0.0,0.0,10000
World,1.0,21.0,2610.39552255,0.0,0.0,1400
Entertainment,2.0,4.0,2786.64507847,0.0,0.0,1400
Other,19.0,14.0,5147.39609393,0.0,1.0,2900
World,1.0,5.0,2027.34331909,0.0,0.0,2000
Other,16.0,32.0,4612.0235753,0.0,1.0,959
Other,0.0,9.0,4950.90139642,0.0,1.0,1300
World,13.0,0.0,1886.19088531,0.0,0.0,1200
Technology,4.0,6.0,2364.84841504,1.0,0.0,2400
Other,26.0,6.0,3692.5544669,0.0,1.0,2500
Business,6.0,12.0,2676.80625059,0.0,0.0,3500
World,5.0,8.0,3107.09525971,0.0,0.0,1200
World,1.0,11.0,1726.01262281,0.0,0.0,862
World,2.0,11.0,1955.78587831,0.0,0.0,1300
Business,1.0,11.0,3485.92629322,0.0,0.0,2700
Lifestyle,7.0,50.0,2895.58972818,0.0,0.0,7800
World,1.0,6.0,2314.48879561,0.0,0.0,406
World,1.0,9.0,3225.15411623,0.0,0.0,670
Business,1.0,8.0,2993.30190288,0.0,0.0,12500
Business,1.0,8.0,2544.32029665,0.0,0.0,996
Other,11.0,16.0,2988.11627274,0.0,1.0,744
World,18.0,2.0,1963.6488113,0.0,0.0,1000
Business,1.0,6.0,2290.72691046,0.0,0.0,1100
Technology,1.0,7.0,2990.4034601,1.0,0.0,1200
Technology,1.0,5.0,2786.7653375,1.0,0.0,799
World,0.0,0.0,3387.18639629,0.0,0.0,5200
Business,0.0,5.0,3466.47005935,0.0,0.0,1200
Business,1.0,27.0,2523.95499725,0.0,0.0,868
Entertainment,2.0,28.0,9509.91594693,0.0,0.0,1100
Technology,1.0,6.0,3062.71433261,1.0,0.0,2800
Other,0.0,3.0,5236.85299855,0.0,1.0,1500
Entertainment,2.0,2.0,3923.8049779,0.0,0.0,755
Other,1.0,2.0,3422.47302271,0.0,1.0,522
Technology,6.0,15.0,3407.22570451,1.0,0.0,1700
Other,0.0,0.0,4930.42453843,0.0,1.0,4700
World,3.0,4.0,1696.97932536,0.0,0.0,1300
World,1.0,2.0,2187.46943127,0.0,0.0,2600
Other,18.0,18.0,5932.30438666,0.0,1.0,1700
Lifestyle,4.0,20.0,3148.65126278,0.0,0.0,171
Business,1.0,5.0,2540.51322259,0.0,0.0,801
Business,1.0,4.0,2352.33443737,0.0,0.0,2200
Business,1.0,5.0,2536.63916659,0.0,0.0,1300
Lifestyle,3.0,3.0,3781.88721179,0.0,0.0,1200
World,1.0,12.0,3919.59897217,0.0,0.0,591
Business,1.0,8.0,4479.27330061,0.0,0.0,1200
World,1.0,3.0,2354.65451952,0.0,0.0,1000
Technology,1.0,8.0,2745.59894832,1.0,0.0,2500
Technology,2.0,8.0,2896.80269543,1.0,0.0,1000
Business,1.0,5.0,2209.74334766,0.0,0.0,795
Other,4.0,8.0,2810.17279236,0.0,1.0,1100
Entertainment,1.0,2.0,2472.73646792,0.0,0.0,427
Technology,1.0,8.0,2770.62259602,1.0,0.0,2000
Technology,0.0,4.0,3149.76992046,1.0,0.0,2400
Technology,1.0,8.0,3044.7375687,1.0,0.0,1100
Business,2.0,7.0,2141.6164153,0.0,0.0,936
Other,0.0,0.0,5351.343242,0.0,1.0,900
Entertainment,0.0,2.0,3292.3820174,0.0,0.0,914
Entertainment,1.0,1.0,2679.56636297,0.0,0.0,559
Social Media,2.0,7.0,3436.38524732,0.0,0.0,12700
Technology,1.0,6.0,3065.33325171,1.0,0.0,1700
World,2.0,6.0,2001.0515294,0.0,0.0,869
World,4.0,12.0,1754.7779746,0.0,0.0,658
World,0.0,3.0,2664.38182081,0.0,0.0,1000
Entertainment,0.0,0.0,2689.64162611,0.0,0.0,6600
Entertainment,0.0,4.0,4082.89625071,0.0,0.0,981
Other,0.0,0.0,5203.50598445,0.0,1.0,1200
Business,2.0,4.0,3142.93894439,0.0,0.0,3900
World,4.0,5.0,1696.65789679,0.0,0.0,1100
Other,0.0,44.0,4583.1488854,0.0,1.0,4900
World,1.0,9.0,1938.98983496,0.0,0.0,691
Entertainment,1.0,2.0,2683.9116406,0.0,0.0,1800
Entertainment,2.0,3.0,2623.77138073,0.0,0.0,860
Business,17.0,3.0,3310.14236188,0.0,0.0,493
Entertainment,1.0,2.0,2775.63061258,0.0,0.0,7200
World,3.0,15.0,2654.69992863,0.0,0.0,993
Technology,4.0,15.0,2620.25275547,1.0,0.0,2400
Business,6.0,15.0,3483.67798025,0.0,0.0,3400
Entertainment,25.0,28.0,2858.83483912,0.0,0.0,1300
Technology,2.0,7.0,2950.94960267,1.0,0.0,2300
Other,1.0,35.0,3856.22054708,0.0,1.0,1500
Entertainment,0.0,0.0,3649.80673532,0.0,0.0,1300
World,1.0,5.0,2248.5061748,0.0,0.0,1500
World,1.0,2.0,2327.39430262,0.0,0.0,825
World,1.0,12.0,2074.89083197,0.0,0.0,4600
Entertainment,1.0,16.0,2639.32397504,0.0,0.0,747
Business,6.0,17.0,3870.9432842,0.0,0.0,6400
Social Media,1.0,12.0,3428.87105812,0.0,0.0,1000
Entertainment,1.0,23.0,3488.6053734,0.0,0.0,743
Technology,1.0,8.0,2947.39651347,1.0,0.0,1300
World,1.0,5.0,3248.41659861,0.0,0.0,1700
World,1.0,6.0,2640.85142259,0.0,0.0,965
World,0.0,6.0,4444.58399205,0.0,0.0,493
World,1.0,38.0,2956.01503078,0.0,0.0,986
Entertainment,1.0,6.0,4390.58582306,0.0,0.0,1300
Lifestyle,4.0,14.0,3380.9649009,0.0,0.0,1000
Entertainment,1.0,9.0,3716.78609255,0.0,0.0,3400
Entertainment,2.0,2.0,2890.74162611,0.0,0.0,771
World,1.0,22.0,2189.27587958,0.0,0.0,2300
Entertainment,29.0,26.0,3191.13187888,0.0,0.0,9100
Entertainment,1.0,32.0,3426.26175418,0.0,0.0,1800
World,1.0,13.0,4312.63992455,0.0,0.0,799
World,1.0,10.0,1920.62687893,0.0,0.0,1100
Social Media,5.0,13.0,3676.30516766,0.0,0.0,2500
World,3.0,2.0,2541.09281943,0.0,0.0,851
World,4.0,14.0,3197.6694078,0.0,0.0,3500
World,2.0,9.0,2704.88068318,0.0,0.0,2000
World,1.0,8.0,2128.27761458,0.0,0.0,459
World,1.0,7.0,2583.20238509,0.0,0.0,993
World,6.0,3.0,1802.54845955,0.0,0.0,1100
Business,1.0,7.0,2613.80871116,0.0,0.0,4000
Technology,2.0,7.0,2415.07164689,1.0,0.0,1600
World,6.0,14.0,1990.70507008,0.0,0.0,866
World,2.0,17.0,1743.67297731,0.0,0.0,851
Entertainment,0.0,0.0,4280.66110878,0.0,0.0,1700
Business,1.0,6.0,1662.19664126,0.0,0.0,1900
Other,1.0,3.0,6541.38865229,0.0,1.0,1800
Technology,2.0,11.0,3335.55016635,1.0,0.0,5500
Technology,2.0,11.0,3456.67953637,1.0,0.0,962
Business,1.0,12.0,4023.14917656,0.0,0.0,2500
Lifestyle,3.0,2.0,3592.49112402,0.0,0.0,10200
Other,10.0,5.0,6720.73758329,0.0,1.0,2800
Entertainment,2.0,6.0,2164.03873455,0.0,0.0,897
World,1.0,14.0,3014.1327199,0.0,0.0,798
Technology,2.0,4.0,3044.9402238,1.0,0.0,815
World,3.0,10.0,2514.00403186,0.0,0.0,859
Entertainment,0.0,1.0,2684.14099556,0.0,0.0,890
Entertainment,4.0,4.0,3314.86538606,0.0,0.0,1400
Other,16.0,2.0,4648.96630064,0.0,1.0,1200
Other,13.0,17.0,4422.26710338,0.0,1.0,3000
World,1.0,5.0,2072.37627039,0.0,0.0,7200
World,1.0,17.0,2384.67071341,0.0,0.0,667
World,4.0,12.0,2901.87758913,0.0,0.0,1700
Business,1.0,9.0,2292.1333506,0.0,0.0,878
World,2.0,14.0,2515.3979146,0.0,0.0,626
World,1.0,17.0,2012.53048998,0.0,0.0,1200
Business,1.0,5.0,3511.1282665,0.0,0.0,1500
Technology,1.0,10.0,2189.82553423,1.0,0.0,2800
World,15.0,10.0,2434.87627305,0.0,0.0,924
Business,1.0,18.0,3240.23259819,0.0,0.0,1100
Entertainment,3.0,2.0,4074.75096932,0.0,0.0,2100
Other,0.0,20.0,3452.12895731,0.0,1.0,1100
Social Media,2.0,8.0,2916.00217273,0.0,0.0,1600
Entertainment,3.0,2.0,2435.77092712,0.0,0.0,4200
Other,2.0,6.0,3702.22862511,0.0,1.0,5500
